MovieID	IDSubtitleFile	SubLanguageID	IDSubtitle	SubActualCD	SubSumCD	SubFormat	MovieName	MovieYear
30071	1951719273	eng	3167021	1	2	srt	Chun nyun hack	2007
30074	1951732628	eng	3176798	1	1	srt	We Jam Econo: The Story of the Minutemen	2005
30076	1951719318	eng	3167063	1	1	srt	Kaidan nobori ryu	1970
30084	1951719432	eng	3167173	1	1	srt	Anita: Swedish Nymphet	1973
30087	1951719467	eng	3167206	1	1	srt	Schpountz, Le	1938
30088	1951719468	eng	3167207	1	1	srt	The Egg and I	1947
30089	1951719469	eng	3167208	1	1	srt	Ma and Pa Kettle	1949
30090	1951719471	eng	3167210	1	1	srt	Ma and Pa Kettle Go to Town	1950
30091	1951719474	eng	3167213	1	1	srt	Ma and Pa Kettle Back on the Farm	1951
30093	1952320267	eng	3673731	1	1	srt	Backstage	2005
30094	1951834580	eng	3256962	1	1	srt	Santo el enmascardo de plata vs la invasión de los marcianos	1967
30095	1951858294	eng	3275331	1	1	srt	Christie's Revenge	2007
30096	1951825921	eng	3250044	1	1	srt	Awake	2007
30097	1951975591	eng	3372288	1	1	srt	The Nutty Professor	2008
30098	1952169411	eng	3545227	1	1	srt	Daimajin ikaru	1966
30099	1951719580	eng	3167303	1	1	srt	Hing dai	2007
30100	1952334339	eng	3684942	1	1	srt	Akrovates tou kipou, Oi	2001
30103	1951719608	eng	3167329	1	1	srt	Deru toko demasho!	2007
30105	1951719646	eng	3167359	1	1	srt	Aaja Nachle	2007
30107	1951719657	eng	3167370	1	1	srt	Verdugo, El	1963
30109	1951830560	eng	3253776	1	1	srt	Kyle	2007
30115	1952572530	eng	3904955	1	1	srt	Schreckliche Mädchen, Das	1990
30116	1951719715	eng	3167413	1	1	srt	Betty Boop's Big Boss	1933
30118	1951861208	eng	3277644	1	1	srt	How to Get Ahead in Advertising	1989
30130	1951726105	eng	3172094	1	2	srt	Gegege no Kitarô	2007
30131	1951738903	eng	3181696	1	1	srt	Zavet	2007
30136	1952836740	eng	4157148	1	8	srt	Ornen: En krimi-odysse	2004
30140	1951837542	eng	3259515	1	1	srt	Romuald et Juliette	1989
30141	1952621404	eng	3950738	1	1	srt	Casse, Le	1971
30143	1952032751	eng	3422952	1	1	srt	Wildflower	1991
30144	1951720118	eng	3167704	1	1	srt	Tough Guys Don't Dance	1987
30145	1952526494	eng	3861393	1	1	srt	Shattered	1991
30148	1952086769	eng	3472212	1	1	srt	Hack!	2007
30153	1951720245	eng	3167807	1	1	srt	The Rock Star	1999
30156	1952875288	eng	4192278	1	1	srt	Le bossu	1997
30162	1951720379	eng	3167928	1	1	srt	The Affairs of Cellini	1934
30163	1951720388	eng	3167935	1	1	srt	The B-17 'Flying Fortress': Elementary Ground Work	1944
30165	1951720406	eng	3167953	1	1	srt	Anatomie d'un rapport	1976
30166	109898	eng	82522	1	1	srt	The Stooge	1952
30167	1951720440	eng	3167985	1	1	srt	Bring It On: In It to Win It	2007
30170	1951867811	eng	3282834	1	1	srt	Single-Handed	1953
30172	1951720495	eng	3168027	1	1	srt	Besitzbürgerin, Jahrgang 1908	1973
30173	1951720499	eng	3168031	1	1	srt	Arzt aus Halberstadt, Ein	1970
30174	1951720502	eng	3168034	1	1	srt	Frau Blackburn, geb. 5.Jan. 1872, wird gefilmt	1967
30175	1951720505	eng	3168037	1	1	srt	Vermischte Nachrichten	1986
30176	1951720542	eng	3168073	1	1	srt	The Big Bus	1976
30180	1951720578	eng	3168100	1	1	srt	Prostitusjon	1974
30182	1951894294	eng	3303934	1	1	srt	Drácula	1931
30190	1951720649	eng	3168168	1	1	srt	Ashita no watashi no tsukurikata	2007
30191	1951840834	eng	3262042	1	1	srt	Breast Men	1997
30197	1951720729	eng	3168243	1	7	srt	"Evolution"	2002
30204	1951825085	eng	3249361	1	1	srt	12	2007
30209	1951822999	eng	3247721	1	1	srt	Day Zero	2007
30211	1951720810	eng	3168312	1	1	srt	Khoya Khoya Chand	2007
30215	1951720952	eng	3168366	1	1	srt	Dus Kahaniyaan	2007
30219	1951876286	eng	3289773	1	1	srt	13 rosas, Las	2007
30220	1951975474	eng	3372179	1	1	srt	Po zakonu	1926
30226	1951721117	eng	3168496	1	1	srt	"A Bit of Fry and Laurie" Episode #3.3	1992
30231	1952165344	eng	3541838	1	1	srt	Il boss	1973
30241	1952869062	eng	4186612	1	1	srt	A Simple Twist of Fate	1994
30248	1951722398	eng	3169515	1	1	srt	Commanding Heights: The Battle for the World Economy	2002
30250	1951721974	eng	3169188	1	1	srt	Saneamento Básico, O Filme	2007
30252	1951721375	eng	3168722	1	1	srt	"Nip/Tuck" Damien Sands	2007
30265	1951721538	eng	3168862	1	1	srt	Shoot the Moon	1982
30273	1951721639	eng	3168940	1	1	srt	Libertad, La	2001
30275	1951962924	eng	3361350	1	1	srt	The Perfect Holiday	2007
30277	1951721729	eng	3169021	1	1	srt	The Making of 'Silent Running'	1972
30286	1951721856	eng	3169107	1	7	srt	It's Always Sunny in Philadelphia	2005
30289	1951721926	eng	3169144	1	1	srt	His Majesty O'Keefe	1954
30294	1951721971	eng	3169185	1	1	srt	Señal, La	2007
30297	1952036726	eng	3426643	1	1	srt	The Seven Spiritual Laws of Success	2007
30310	1952909110	eng	4222884	1	1	srt	Gitano	2000
30316	1951722227	eng	3169372	1	1	srt	Midnight Clear	2006
30317	1952117359	eng	3500072	1	1	srt	Les mariés de l'an II	1971
30319	1951891733	eng	3302111	1	1	srt	Helter Skelter	2004
30322	1951738310	eng	3181167	1	1	srt	Moving McAllister	2007
30324	1952320506	eng	3673944	1	1	srt	Sotto il sole di Roma	1948
30325	1951940763	eng	3343932	1	2	srt	Little Women	1949
30327	1952019479	eng	3410933	1	1	srt	Iwashigumo	1958
30328	1951845539	eng	3264956	1	1	srt	Ani imôto	1953
30337	1951722367	eng	3169488	1	1	srt	"Boston Legal" Oral Contracts	2007
30339	1952178296	eng	3553069	1	1	srt	Stacja	2001
30340	1952259767	eng	3622013	1	1	srt	Vabank	1981
30341	1952259772	eng	3622018	1	1	srt	Vabank II czyli riposta	1985
30344	1951731701	eng	3176080	1	1	srt	Identificazione di una donna	1982
30345	1951722414	eng	3169529	1	1	srt	Iddangedo jeo beolbitteul	1965
30346	1951834433	eng	3256864	1	1	srt	Tatt av kvinnen	2007
30349	1951850601	eng	3268894	1	1	srt	Wraiths of Roanoke	2007
30351	1951722449	eng	3169563	1	1	srt	A Rather English Marriage	1998
30352	1951893474	eng	3303293	1	1	srt	Werewolf: The Devil's Hound	2007
30353	1951722451	eng	3169565	1	1	srt	Compadre Mendoza, El	1934
30355	1951740424	eng	3182552	1	1	srt	Alvin and the Chipmunks	2007
30356	1951722456	eng	3169570	1	1	srt	"Falszerze. Powrót sfory"	2007
30359	1951864905	eng	3280706	1	1	srt	The Bucket List	2007
30364	1951723351	eng	3170233	1	1	srt	Underbar och älskad av alla (och på jobbet går det också bra)	2007
30365	1951723158	eng	3170104	1	4	srt	"Wild Weather"	2002
30366	117350	eng	87375	1	1	srt	"The Churchills"	1996
30367	1951722562	eng	3169646	1	1	srt	When She Was Bad	1983
30369	1951722573	eng	3169656	1	1	srt	Gômon kifujin	1987
30371	1951920921	eng	3326621	1	1	srt	Then She Found Me	2007
30373	1951973103	eng	3370070	1	1	srt	All I Want for Christmas	1991
30374	1951825693	eng	3249906	1	1	srt	Before the Devil Knows You're Dead	2007
30376	1952433064	eng	3774024	1	1	srt	Varg Veum - Bitre blomster	2007
30377	1951722644	eng	3169712	1	1	srt	Soledad, La	2007
30381	1951722663	eng	3169729	1	1	srt	Nitro	2007
30383	1951823292	eng	3247959	1	1	srt	Mormon Tabernacle Choir Presents the Joy of Christmas with Angela Lansbury	2002
30384	1951725942	eng	3171984	1	1	srt	Aleksandra	2007
30392	1952655042	eng	3982548	1	1	srt	East Side Story	2006
30394	1951835177	eng	3257470	1	1	srt	Gruz 200	2007
30395	1951722864	eng	3169877	1	1	srt	Get Ready to Be Boyzvoiced	2000
30399	1951725216	eng	3171504	1	1	srt	Helvetica	2007
30402	1952724029	eng	4052599	1	1	srt	Wanted	2008
30403	1951726096	eng	3172085	1	1	srt	Cha chi nan fei	1980
30406	1951725001	eng	3171375	1	1	srt	At the End of the Sentence	2005
30407	1951723107	eng	3170058	1	1	srt	"Boston Legal" No Brains Left Behind	2007
30408	1951731509	eng	3175953	1	1	srt	The Pleasure of Your Company	2006
30409	1951835010	eng	3257336	1	1	srt	The Kite Runner	2007
30412	1951723148	eng	3170099	1	1	srt	Three Hours	1927
30413	1951862721	eng	3278913	1	1	srt	Le bonheur	1965
30414	1951723201	eng	3170118	1	1	srt	Skola otcu	1957
30415	1951723205	eng	3170122	1	1	srt	Up the Down Staircase	1967
30417	1951840669	eng	3261910	1	1	srt	Not Now Darling	1973
30423	1952407506	eng	3750698	1	1	srt	Revue des revues, La	1927
30425	1952747407	eng	4074474	1	1	srt	Arabian Nights	1942
30429	1951723306	eng	3170196	1	1	srt	Pourquoi viens-tu si tard?	1959
30431	1951725415	eng	3171654	1	1	srt	Jackass 2.5	2007
30432	1952311873	eng	3666464	1	1	srt	Ørnens øje	1997
30434	1951731487	eng	3175932	1	1	srt	Blonde Ambition	2007
30435	1952053524	eng	3441789	1	1	srt	Greyfriars Bobby: The True Story of a Dog	1961
30437	1952279791	eng	3639660	1	1	srt	Funny About Love	1990
30441	1951896786	eng	3305947	1	1	srt	Le fils de l'epicier	2007
30442	1951723454	eng	3170295	1	1	srt	The Secret of Madame Blanche	1933
30445	1951723495	eng	3170327	1	1	srt	Gans-Nelson Contest, Goldfield Nevada, September 3, 1906	1906
30447	1951723536	eng	3170364	1	2	srt	Zwischen uns die Berge	1956
30449	1951723556	eng	3170371	1	1	srt	Bezumnyy den ili zhenitba Figaro	1983
30452	1951723778	eng	3170496	1	1	srt	Dharm	2007
30453	1951828411	eng	3252024	1	1	srt	Storm Warning	2007
30455	1951723658	eng	3170444	1	1	srt	Boogeyman 2	2007
30458	1951731235	eng	3175737	1	1	srt	The Great Debaters	2007
30459	1952172261	eng	3547765	1	1	srt	Trevor	1994
30460	1951875980	eng	3289497	1	1	srt	Arca, El	2007
30461	1951723690	eng	3170471	1	1	srt	Super Secret Movie Rules: Stupid and Stupider	2004
30466	1951723807	eng	3170525	1	1	srt	Tau ming chong	2007
30472	1951723935	eng	3170548	1	1	srt	Tracy Beaker's Movie of Me	2004
30475	1952042827	eng	3432079	1	1	srt	Blind	2007
30477	1951723975	eng	3170582	1	2	srt	Pachaikili Muthucharam	2007
30478	1951723989	eng	3170595	1	1	srt	The October Brigade	1995
30479	1951723995	eng	3170601	1	1	srt	In Camera: The Naïve Visual Effects of 'Bram Stoker's Dracula'	2007
30480	1951843140	eng	3263013	1	2	srt	There Will Be Blood	2007
30486	1951724040	eng	3170642	1	1	srt	Segreti di stato	2003
30487	1951724045	eng	3170646	1	1	srt	My Reputation	1946
30488	1951724047	eng	3170648	1	1	srt	To Please a Lady	1950
30492	1951724085	eng	3170685	1	2	srt	Tai yang zhao chang sheng qi	2007
30498	1951724133	eng	3170729	1	1	srt	Su-ki-da	2005
30499	1951729982	eng	3174681	1	1	srt	Scrooge	1970
30500	1951886551	eng	3298003	1	1	srt	99 francs	2007
30501	1951867439	eng	3282503	1	1	srt	The Long, Long Trailer	1954
30502	1951934887	eng	3338814	1	1	srt	Ren zhe wu di	1982
30504	1951724246	eng	3170809	1	1	srt	El habitante incierto	2004
30508	1951732067	eng	3176348	1	1	srt	Stargate: The Ark of Truth	2008
30510	1951739212	eng	3181911	1	1	srt	Une vieille maîtresse	2007
30517	1951724341	eng	3170889	1	1	srt	Wer war Kafka?	2006
30518	1951724354	eng	3170902	1	1	srt	Tramvayat - sto godini ot zhivota na Sofia	2001
30519	1951724370	eng	3170917	1	1	srt	Maigret tend un piège	1958
30520	1952234648	eng	3601651	1	1	srt	Tough Guys	1986
30522	1951724504	eng	3170996	1	1	srt	Dyuma na kavkaze	1979
30524	1952232948	eng	3600899	1	1	srt	Curse of the Seven Jackals	2001
30526	1951724705	eng	3171145	1	2	srt	Taare Zameen Par	2007
30529	1951724615	eng	3171093	1	1	srt	Ouija	2007
30531	1951724669	eng	3171113	1	1	srt	"Brain Story"	2000
30536	1951724825	eng	3171255	1	1	srt	Welcome	2007
30538	1951724877	eng	3171280	1	1	srt	Symbiopsychotaxiplasm: Take One	1968
30543	1951730569	eng	3175163	1	1	srt	Saturday Night and Sunday Morning	1960
30548	1951725058	eng	3171411	1	1	srt	Pride	2004
30556	1952705468	eng	4033258	1	1	srt	Already Dead	2007
30559	1951943297	eng	3346258	1	2	srt	Ovoce stromu rajskych jime	1969
30560	1951725347	eng	3171602	1	1	srt	Strangers	2007
30561	1952272372	eng	3633225	1	1	srt	Snezhnaya koroleva	1966
30563	1951731530	eng	3175970	1	1	srt	Hellphone	2007
30565	1952203087	eng	3573829	1	1	srt	Project X	1987
30567	1951826750	eng	3250687	1	1	srt	My Blueberry Nights	2007
30571	1951738600	eng	3181426	1	1	srt	License to Drive	1988
30572	1951872901	eng	3286997	1	2	srt	The Oxford Murders	2008
30573	1951902041	eng	3309914	1	1	srt	Sukkar banat	2007
30580	1952037290	eng	3427152	1	6	srt	"Thief"	2006
30584	1951726376	eng	3172200	1	1	srt	Big Ass She-Male Road Trip 12	2006
30586	1951734339	eng	3178135	1	1	srt	The Word Man Does Las Vegas	2004
30589	1951726564	eng	3172296	1	2	srt	Nau Catarineta	1987
30590	1952853183	eng	4172328	1	1	srt	Attack of the 50 Foot Woman	1958
30595	1952222932	eng	3591580	1	1	srt	Cyborg 3: The Recycler	1994
30598	1951889414	eng	3300432	1	1	srt	Korova	1989
30599	1951889413	eng	3300431	1	1	srt	Son smeshnogo cheloveka	1992
30601	1951726918	eng	3172524	1	1	srt	The Journey of Natty Gann	1985
30603	1951726956	eng	3172555	1	1	srt	Liubi	2005
30605	1951834442	eng	3256873	1	1	srt	The Misfortunes of Mr. and Mrs. Mott on Their Trip to Tahiti	1913
30607	1951858263	eng	3275313	1	1	srt	P.S. I Love You	2007
30609	1952131880	eng	3513121	1	1	srt	The Adventures of Mark Twain	1985
30610	1951729754	eng	3174475	1	1	srt	Happy	2006
30613	1952466232	eng	3804623	1	2	srt	Kazablan	1974
30616	1951727244	eng	3172726	1	1	srt	Más allá del espejo	2006
30617	1951872628	eng	3286737	1	1	srt	Ballet Shoes	2007
30620	1951841187	eng	3262328	1	1	srt	Charlie Wilson's War	2007
30629	1951727384	eng	3172846	1	2	srt	Dai-Nipponjin	2007
30631	1951728888	eng	3173779	1	1	srt	Mary, Queen of Scots	1972
30634	1951732265	eng	3176524	1	1	srt	Payback: The Evolution of the Gangbang	2004
30635	1952081412	eng	3467237	1	1	srt	Valkoinen kaupunki	2006
30636	1951727456	eng	3172896	1	2	srt	Vettaiyadu Villaiyadu	2006
30643	1951727576	eng	3172984	1	1	srt	Sis ve gece	2007
30645	1952857836	eng	4176774	1	1	srt	Ma saison preferee	1993
30646	1951849949	eng	3268290	1	1	srt	Cloverfield	2008
